,cobertura,provincia,varón,mujer,edad
5392,False,Salta,32,21,96
5393,False,Salta,27,32,97
5394,False,Salta,26,12,98
5395,False,Salta,16,15,99
5396,False,Salta,3,-,100
5397,False,Salta,8,3,102
5398,False,Salta,4,3,103
5399,False,Salta,4,1,104
5400,False,Salta,2,-,105
5401,False,Salta,-,1,106
5402,False,Salta,2,-,107
5403,False,Salta,-,1,108
5404,False,Salta,2,1,110
5405,True,San Juan,1975,2136,0
5406,True,San Juan,2112,2109,1
5407,True,San Juan,2459,2482,2
5408,True,San Juan,2694,2846,3
5409,True,San Juan,2791,3002,4
5410,True,San Juan,2997,3082,5
5411,True,San Juan,3085,3198,6
5412,True,San Juan,3319,3451,7
5413,True,San Juan,3239,3433,8
5414,True,San Juan,3292,3432,9
5415,True,San Juan,3206,3431,10
5416,True,San Juan,3434,3496,11
5417,True,San Juan,3341,3504,12
5418,True,San Juan,3351,3438,13
5419,True,San Juan,3185,3463,14
5420,True,San Juan,3286,3427,15
5421,True,San Juan,3339,3538,16
5422,True,San Juan,3506,3431,17
5423,True,San Juan,2984,3124,18
5424,True,San Juan,2840,2892,19
5425,True,San Juan,2818,2762,20
5426,True,San Juan,1966,1994,21
5427,True,San Juan,1990,1844,22
5428,True,San Juan,1873,1869,23
5429,True,San Juan,1987,2000,24
5430,True,San Juan,2087,1967,25
5431,True,San Juan,2000,1888,26
5432,True,San Juan,2339,2140,27
5433,True,San Juan,2470,2295,28
5434,True,San Juan,2666,2540,29
5435,True,San Juan,2801,2695,30
5436,True,San Juan,2818,2588,31
5437,True,San Juan,2793,2566,32
5438,True,San Juan,2868,2612,33
5439,True,San Juan,2867,2663,34
5440,True,San Juan,2984,2837,35
5441,True,San Juan,2760,2736,36
5442,True,San Juan,2837,2616,37
5443,True,San Juan,2969,2672,38
5444,True,San Juan,2967,2863,39
5445,True,San Juan,3309,3020,40
5446,True,San Juan,2969,2802,41
5447,True,San Juan,3342,2972,42
5448,True,San Juan,2999,2860,43
5449,True,San Juan,3071,2746,44
5450,True,San Juan,2885,2736,45
5451,True,San Juan,2957,2600,46
5452,True,San Juan,3042,2761,47
5453,True,San Juan,2877,2492,48
5454,True,San Juan,2672,2280,49
5455,True,San Juan,2681,2406,50
5456,True,San Juan,2550,2208,51
5457,True,San Juan,2501,2186,52
5458,True,San Juan,2381,2019,53
5459,True,San Juan,2390,2025,54
5460,True,San Juan,2216,1935,55
5461,True,San Juan,2144,1781,56
5462,True,San Juan,2265,1975,57
5463,True,San Juan,2267,1988,58
5464,True,San Juan,2335,1997,59
5465,True,San Juan,2521,1901,60
5466,True,San Juan,2571,1692,61
5467,True,San Juan,2806,1751,62
5468,True,San Juan,2945,1852,63
5469,True,San Juan,2869,1723,64
5470,True,San Juan,3164,2162,65
5471,True,San Juan,2889,2170,66
5472,True,San Juan,2974,2279,67
5473,True,San Juan,2914,2272,68
5474,True,San Juan,2793,2165,69
5475,True,San Juan,2958,2216,70
5476,True,San Juan,2604,2114,71
5477,True,San Juan,2698,2090,72
5478,True,San Juan,2588,1919,73
5479,True,San Juan,2234,1720,74
5480,True,San Juan,2276,1659,75
5481,True,San Juan,2030,1453,76
5482,True,San Juan,2032,1428,77
5483,True,San Juan,1746,1178,78
5484,True,San Juan,1545,1013,79
5485,True,San Juan,1467,928,80
5486,True,San Juan,1265,806,81
5487,True,San Juan,1161,669,82
5488,True,San Juan,1046,595,83
5489,True,San Juan,882,534,84
5490,True,San Juan,841,415,85
5491,True,San Juan,750,351,86
5492,True,San Juan,650,319,87
5493,True,San Juan,514,245,88
5494,True,San Juan,474,216,89
5495,True,San Juan,405,192,90
5496,True,San Juan,319,142,91
5497,True,San Juan,250,109,92
5498,True,San Juan,199,101,93
5499,True,San Juan,139,42,94
5500,True,San Juan,120,29,95
5501,True,San Juan,76,25,96
5502,True,San Juan,68,29,97
5503,True,San Juan,38,14,98
5504,True,San Juan,19,9,99
5505,True,San Juan,13,5,100
5506,True,San Juan,9,3,101
5507,True,San Juan,16,1,102
5508,True,San Juan,2,1,103
5509,True,San Juan,1,-,106
5510,True,San Juan,1,1,107
5511,True,San Juan,1,1,108
5512,True,San Juan,143,181,0
5513,True,San Juan,190,191,1
5514,True,San Juan,175,201,2
5515,True,San Juan,179,211,3
5516,True,San Juan,194,194,4
5517,True,San Juan,203,227,5
5518,True,San Juan,197,233,6
5519,True,San Juan,218,196,7
5520,True,San Juan,223,231,8
5521,True,San Juan,234,220,9
5522,True,San Juan,206,244,10
5523,True,San Juan,228,220,11
5524,True,San Juan,217,227,12
5525,True,San Juan,197,252,13
5526,True,San Juan,211,239,14
5527,True,San Juan,214,226,15
5528,True,San Juan,205,232,16
5529,True,San Juan,176,205,17
5530,True,San Juan,170,214,18
5531,True,San Juan,186,187,19
5532,True,San Juan,179,164,20
5533,True,San Juan,143,151,21
5534,True,San Juan,155,133,22
5535,True,San Juan,125,120,23
5536,True,San Juan,164,159,24
5537,True,San Juan,163,139,25
5538,True,San Juan,154,149,26
5539,True,San Juan,178,146,27
5540,True,San Juan,191,159,28
5541,True,San Juan,211,162,29
5542,True,San Juan,226,168,30
5543,True,San Juan,195,155,31
5544,True,San Juan,167,159,32
5545,True,San Juan,198,163,33
5546,True,San Juan,180,138,34
5547,True,San Juan,202,176,35
5548,True,San Juan,184,168,36
5549,True,San Juan,200,149,37
5550,True,San Juan,208,163,38
5551,True,San Juan,213,159,39
5552,True,San Juan,220,170,40
5553,True,San Juan,220,163,41
5554,True,San Juan,227,208,42
5555,True,San Juan,230,165,43
5556,True,San Juan,239,204,44
5557,True,San Juan,240,148,45
5558,True,San Juan,229,169,46
5559,True,San Juan,199,163,47
5560,True,San Juan,208,158,48
5561,True,San Juan,232,139,49
5562,True,San Juan,230,161,50
5563,True,San Juan,218,136,51
5564,True,San Juan,213,140,52
5565,True,San Juan,199,120,53
5566,True,San Juan,200,133,54
5567,True,San Juan,201,125,55
5568,True,San Juan,185,115,56
5569,True,San Juan,194,134,57
5570,True,San Juan,188,115,58
5571,True,San Juan,175,127,59
5572,True,San Juan,231,124,60
5573,True,San Juan,147,91,61
5574,True,San Juan,174,126,62
5575,True,San Juan,113,110,63
5576,True,San Juan,116,108,64
5577,True,San Juan,92,122,65
5578,True,San Juan,55,70,66
5579,True,San Juan,64,70,67
5580,True,San Juan,61,64,68
5581,True,San Juan,58,46,69
5582,True,San Juan,58,50,70
5583,True,San Juan,49,34,71
5584,True,San Juan,62,43,72
5585,True,San Juan,34,28,73
5586,True,San Juan,34,22,74
5587,True,San Juan,26,36,75
5588,True,San Juan,33,27,76
5589,True,San Juan,41,20,77
5590,True,San Juan,21,15,78
5591,True,San Juan,25,12,79
5592,True,San Juan,18,14,80
5593,True,San Juan,21,16,81
5594,True,San Juan,16,23,82
5595,True,San Juan,16,17,83
5596,True,San Juan,16,10,84
5597,True,San Juan,10,10,85
5598,True,San Juan,9,5,86
5599,True,San Juan,5,6,87
5600,True,San Juan,3,3,88
5601,True,San Juan,8,5,89
5602,True,San Juan,5,1,90
5603,True,San Juan,4,4,91
5604,True,San Juan,6,1,92
5605,True,San Juan,2,-,93
5606,True,San Juan,2,-,94
5607,True,San Juan,3,-,95
5608,True,San Juan,1,1,96
5609,True,San Juan,1,-,97
5610,True,San Juan,1,-,99
5611,True,San Juan,-,1,100
5612,True,San Juan,-,1,102
5613,True,San Juan,1,-,109
5614,True,San Juan,1,-,110
5615,False,San Juan,3039,3185,0
5616,False,San Juan,2896,3000,1
5617,False,San Juan,3313,3333,2
5618,False,San Juan,3509,3627,3
5619,False,San Juan,3564,3633,4
5620,False,San Juan,3682,3673,5
5621,False,San Juan,3707,3663,6
5622,False,San Juan,3864,4110,7
5623,False,San Juan,3822,3847,8
5624,False,San Juan,3650,3615,9
5625,False,San Juan,3517,3511,10
5626,False,San Juan,3393,3433,11
5627,False,San Juan,3340,3498,12
5628,False,San Juan,3393,3482,13
5629,False,San Juan,3390,3476,14
5630,False,San Juan,3451,3451,15
5631,False,San Juan,3427,3649,16
5632,False,San Juan,3550,3689,17
5633,False,San Juan,3461,3658,18
5634,False,San Juan,3602,3668,19
5635,False,San Juan,3564,3688,20
5636,False,San Juan,4672,4580,21
5637,False,San Juan,4764,4810,22
5638,False,San Juan,4381,4443,23
5639,False,San Juan,4337,4276,24
5640,False,San Juan,4081,4203,25
5641,False,San Juan,4459,4130,26
5642,False,San Juan,4166,4109,27
5643,False,San Juan,3790,3803,28
5644,False,San Juan,3663,3658,29
5645,False,San Juan,3706,3775,30
5646,False,San Juan,3137,3213,31
5647,False,San Juan,2711,2895,32
5648,False,San Juan,2784,2850,33
5649,False,San Juan,2669,2782,34
5650,False,San Juan,2599,2857,35
5651,False,San Juan,2622,2494,36
5652,False,San Juan,2328,2341,37
5653,False,San Juan,2423,2234,38
5654,False,San Juan,2430,2426,39
5655,False,San Juan,2545,2499,40
5656,False,San Juan,2331,2272,41
5657,False,San Juan,2410,2535,42
5658,False,San Juan,2219,2479,43
5659,False,San Juan,2160,2209,44
5660,False,San Juan,2146,2125,45
5661,False,San Juan,2120,2092,46
5662,False,San Juan,2104,2178,47
5663,False,San Juan,1919,2029,48
5664,False,San Juan,1893,1850,49
5665,False,San Juan,1936,1760,50
5666,False,San Juan,1688,1567,51
5667,False,San Juan,1604,1656,52
5668,False,San Juan,1450,1445,53
5669,False,San Juan,1430,1377,54
5670,False,San Juan,1402,1394,55
5671,False,San Juan,1282,1335,56
5672,False,San Juan,1281,1303,57
5673,False,San Juan,1246,1312,58
5674,False,San Juan,1317,1320,59
5675,False,San Juan,1051,1199,60
5676,False,San Juan,758,1062,61
5677,False,San Juan,574,1055,62
5678,False,San Juan,455,1038,63
5679,False,San Juan,344,841,64
5680,False,San Juan,241,733,65
5681,False,San Juan,146,408,66
5682,False,San Juan,148,327,67
5683,False,San Juan,126,209,68
5684,False,San Juan,125,165,69
5685,False,San Juan,95,115,70
5686,False,San Juan,94,98,71
5687,False,San Juan,94,85,72
5688,False,San Juan,74,75,73
5689,False,San Juan,74,59,74
5690,False,San Juan,76,51,75
5691,False,San Juan,45,34,76
5692,False,San Juan,52,44,77
5693,False,San Juan,45,36,78
5694,False,San Juan,37,30,79
5695,False,San Juan,34,39,80
5696,False,San Juan,38,29,81
5697,False,San Juan,34,26,82
5698,False,San Juan,15,16,83
5699,False,San Juan,23,12,84
5700,False,San Juan,16,18,85
5701,False,San Juan,15,10,86
5702,False,San Juan,15,15,87
5703,False,San Juan,21,21,88
5704,False,San Juan,18,13,89
5705,False,San Juan,18,15,90
5706,False,San Juan,11,9,91
5707,False,San Juan,17,12,92
5708,False,San Juan,11,14,93
5709,False,San Juan,11,17,94
5710,False,San Juan,6,5,95
5711,False,San Juan,6,5,96
5712,False,San Juan,8,17,97
5713,False,San Juan,3,1,98
5714,False,San Juan,5,5,99
5715,False,San Juan,-,1,100
5716,False,San Juan,2,1,101
5717,False,San Juan,1,1,102
5718,True,San Luis,1352,1417,0
5719,True,San Luis,1539,1496,1
5720,True,San Luis,1726,1724,2
5721,True,San Luis,1801,1868,3
5722,True,San Luis,1993,1971,4
5723,True,San Luis,2143,2119,5
5724,True,San Luis,2163,2360,6
5725,True,San Luis,2225,2323,7
5726,True,San Luis,2316,2461,8
5727,True,San Luis,2340,2427,9
5728,True,San Luis,2398,2455,10
5729,True,San Luis,2412,2503,11
5730,True,San Luis,2415,2531,12
5731,True,San Luis,2532,2737,13
5732,True,San Luis,2462,2697,14
5733,True,San Luis,2619,2686,15
5734,True,San Luis,2500,2589,16
5735,True,San Luis,2597,2688,17
5736,True,San Luis,2230,2092,18
5737,True,San Luis,2098,1820,19
5738,True,San Luis,1918,1618,20
5739,True,San Luis,1647,1452,21
5740,True,San Luis,1492,1473,22
5741,True,San Luis,1685,1518,23
5742,True,San Luis,1624,1539,24
5743,True,San Luis,1760,1720,25
5744,True,San Luis,1656,1627,26
5745,True,San Luis,1684,1656,27
5746,True,San Luis,1812,1745,28
5747,True,San Luis,1921,1854,29
5748,True,San Luis,2177,1981,30
5749,True,San Luis,2170,1944,31
5750,True,San Luis,2140,1957,32
5751,True,San Luis,2203,1982,33
5752,True,San Luis,2148,1910,34
5753,True,San Luis,2207,2044,35
5754,True,San Luis,2386,2077,36
5755,True,San Luis,2370,1981,37
5756,True,San Luis,2380,2117,38
5757,True,San Luis,2651,2273,39
5758,True,San Luis,2624,2336,40
5759,True,San Luis,2558,2267,41
5760,True,San Luis,2632,2426,42
5761,True,San Luis,2784,2326,43
5762,True,San Luis,2645,2302,44
5763,True,San Luis,2412,2084,45
5764,True,San Luis,2250,1897,46
5765,True,San Luis,2177,1847,47
5766,True,San Luis,2036,1819,48
5767,True,San Luis,2098,1795,49
5768,True,San Luis,2082,1818,50
5769,True,San Luis,1911,1724,51
5770,True,San Luis,1842,1638,52
5771,True,San Luis,1761,1564,53
5772,True,San Luis,1764,1534,54
5773,True,San Luis,1666,1504,55
5774,True,San Luis,1788,1490,56
5775,True,San Luis,1765,1453,57
5776,True,San Luis,1827,1508,58
5777,True,San Luis,1695,1415,59
5778,True,San Luis,1737,1477,60
5779,True,San Luis,1782,1397,61
5780,True,San Luis,1874,1358,62
5781,True,San Luis,1960,1288,63
5782,True,San Luis,1985,1198,64
5783,True,San Luis,2068,1517,65
5784,True,San Luis,1926,1564,66
5785,True,San Luis,1868,1648,67
5786,True,San Luis,1920,1539,68
5787,True,San Luis,1781,1538,69
5788,True,San Luis,1790,1491,70
5789,True,San Luis,1655,1479,71
5790,True,San Luis,1626,1328,72
5791,True,San Luis,1488,1249,73
5792,True,San Luis,1449,1136,74
5793,True,San Luis,1396,1079,75
5794,True,San Luis,1332,1110,76
5795,True,San Luis,1168,888,77
5796,True,San Luis,1113,831,78
5797,True,San Luis,1029,691,79
5798,True,San Luis,913,616,80
5799,True,San Luis,764,527,81
5800,True,San Luis,755,459,82
5801,True,San Luis,680,394,83
5802,True,San Luis,606,324,84
5803,True,San Luis,527,276,85
5804,True,San Luis,470,267,86
5805,True,San Luis,365,233,87
5806,True,San Luis,358,155,88
5807,True,San Luis,294,118,89
5808,True,San Luis,268,120,90
5809,True,San Luis,238,83,91
5810,True,San Luis,163,77,92
5811,True,San Luis,131,46,93
5812,True,San Luis,104,38,94
5813,True,San Luis,80,18,95
5814,True,San Luis,65,20,96
5815,True,San Luis,48,14,97
5816,True,San Luis,39,9,98
5817,True,San Luis,33,5,99
5818,True,San Luis,12,1,100
5819,True,San Luis,9,4,101
5820,True,San Luis,5,2,102
5821,True,San Luis,3,1,103
5822,True,San Luis,2,-,104
5823,True,San Luis,1,1,105
5824,True,San Luis,1,-,106
5825,True,San Luis,-,1,109
5826,True,San Luis,-,1,110
5827,True,San Luis,127,157,0
5828,True,San Luis,127,154,1
5829,True,San Luis,136,158,2
5830,True,San Luis,155,174,3
5831,True,San Luis,184,182,4
5832,True,San Luis,157,179,5
5833,True,San Luis,194,209,6
5834,True,San Luis,194,229,7
5835,True,San Luis,199,201,8
5836,True,San Luis,213,226,9
5837,True,San Luis,247,222,10
5838,True,San Luis,234,238,11
5839,True,San Luis,202,233,12
5840,True,San Luis,241,259,13
5841,True,San Luis,221,236,14
5842,True,San Luis,255,223,15
5843,True,San Luis,237,204,16
5844,True,San Luis,245,235,17
5845,True,San Luis,168,161,18
5846,True,San Luis,134,132,19
