id_provincia,rango,sexo,año,tiene_cobertura,cantidad
46,35 a 54,mujer,2022,False,17691
46,35 a 54,mujer,2022,True,33369
46,35 a 54,varon,2022,False,18603
46,35 a 54,varon,2022,True,29049
46,55 a 74,mujer,2022,False,3731
46,55 a 74,mujer,2022,True,24490
46,55 a 74,varon,2022,False,5037
46,55 a 74,varon,2022,True,20764
46,75 y mas,mujer,2022,False,254
46,75 y mas,mujer,2022,True,7477
46,75 y mas,varon,2022,False,232
46,75 y mas,varon,2022,True,4903
74,0 a 14,mujer,2022,False,106951
74,0 a 14,mujer,2022,True,124352
74,0 a 14,varon,2022,False,109930
74,0 a 14,varon,2022,True,128231
74,15 a 34,mujer,2022,False,154756
74,15 a 34,mujer,2022,True,157417
74,15 a 34,varon,2022,False,153524
74,15 a 34,varon,2022,True,151658
74,35 a 54,mujer,2022,False,92132
74,35 a 54,mujer,2022,True,174166
74,35 a 54,varon,2022,False,92940
74,35 a 54,varon,2022,True,154586
74,55 a 74,mujer,2022,False,25031
74,55 a 74,mujer,2022,True,152605
74,55 a 74,varon,2022,False,32511
74,55 a 74,varon,2022,True,117783
74,75 y mas,mujer,2022,False,1445
74,75 y mas,mujer,2022,True,61198
74,75 y mas,varon,2022,False,1148
74,75 y mas,varon,2022,True,38409
54,0 a 14,mujer,2022,False,91248
54,0 a 14,mujer,2022,True,76366
54,0 a 14,varon,2022,False,94517
54,0 a 14,varon,2022,True,78830
54,15 a 34,mujer,2022,False,122444
54,15 a 34,mujer,2022,True,93668
54,15 a 34,varon,2022,False,117755
54,15 a 34,varon,2022,True,87216
54,35 a 54,mujer,2022,False,62562
54,35 a 54,mujer,2022,True,93375
54,35 a 54,varon,2022,False,63621
54,35 a 54,varon,2022,True,82140
54,55 a 74,mujer,2022,False,16787
54,55 a 74,mujer,2022,True,72558
54,55 a 74,varon,2022,False,23207
54,55 a 74,varon,2022,True,59301
54,75 y mas,mujer,2022,False,953
54,75 y mas,mujer,2022,True,21175
54,75 y mas,varon,2022,False,808
54,75 y mas,varon,2022,True,14816
58,0 a 14,mujer,2022,False,27054
58,0 a 14,mujer,2022,True,51960
58,0 a 14,varon,2022,False,27387
58,0 a 14,varon,2022,True,53233
58,15 a 34,mujer,2022,False,45312
58,15 a 34,mujer,2022,True,65746
58,15 a 34,varon,2022,False,46281
58,15 a 34,varon,2022,True,65117
58,35 a 54,mujer,2022,False,27780
58,35 a 54,mujer,2022,True,73325
58,35 a 54,varon,2022,False,29412
58,35 a 54,varon,2022,True,66954
58,55 a 74,mujer,2022,False,8456
58,55 a 74,mujer,2022,True,47124
58,55 a 74,varon,2022,False,10655
58,55 a 74,varon,2022,True,38607
58,75 y mas,mujer,2022,False,519
58,75 y mas,mujer,2022,True,13750
58,75 y mas,varon,2022,False,394
58,75 y mas,varon,2022,True,9512
26,0 a 14,mujer,2022,False,30868
26,0 a 14,mujer,2022,True,50158
26,0 a 14,varon,2022,False,31832
26,0 a 14,varon,2022,True,51944
26,15 a 34,mujer,2022,False,53622
26,15 a 34,mujer,2022,True,60620
26,15 a 34,varon,2022,False,53482
26,15 a 34,varon,2022,True,59556
26,35 a 54,mujer,2022,False,32231
26,35 a 54,mujer,2022,True,72766
26,35 a 54,varon,2022,False,34573
26,35 a 54,varon,2022,True,63938
26,55 a 74,mujer,2022,False,8698
26,55 a 74,mujer,2022,True,54386
26,55 a 74,varon,2022,False,12330
26,55 a 74,varon,2022,True,43900
26,75 y mas,mujer,2022,False,588
26,75 y mas,mujer,2022,True,18874
26,75 y mas,varon,2022,False,548
26,75 y mas,varon,2022,True,12783
14,0 a 14,mujer,2022,False,98674
14,0 a 14,mujer,2022,True,81053
14,0 a 14,varon,2022,False,100356
14,0 a 14,varon,2022,True,82780
14,15 a 34,mujer,2022,False,142429
14,15 a 34,mujer,2022,True,98685
14,15 a 34,varon,2022,False,140223
14,15 a 34,varon,2022,True,94674
14,35 a 54,mujer,2022,False,77101
14,35 a 54,mujer,2022,True,105920
14,35 a 54,varon,2022,False,76488
14,35 a 54,varon,2022,True,91692
14,55 a 74,mujer,2022,False,21195
14,55 a 74,mujer,2022,True,82047
14,55 a 74,varon,2022,False,26948
14,55 a 74,varon,2022,True,63380
14,75 y mas,mujer,2022,False,1693
14,75 y mas,mujer,2022,True,28586
14,75 y mas,varon,2022,False,1499
14,75 y mas,varon,2022,True,18802
70,0 a 14,mujer,2022,False,52079
70,0 a 14,mujer,2022,True,47495
70,0 a 14,varon,2022,False,53086
70,0 a 14,varon,2022,True,49770
70,15 a 34,mujer,2022,False,74375
70,15 a 34,mujer,2022,True,55878
70,15 a 34,varon,2022,False,75330
70,15 a 34,varon,2022,True,54164
70,35 a 54,mujer,2022,False,42357
70,35 a 54,mujer,2022,True,61454
70,35 a 54,varon,2022,False,42425
70,35 a 54,varon,2022,True,55029
70,55 a 74,mujer,2022,False,10927
70,55 a 74,mujer,2022,True,55046
70,55 a 74,varon,2022,False,14133
70,55 a 74,varon,2022,True,41426
70,75 y mas,mujer,2022,False,583
70,75 y mas,mujer,2022,True,20650
70,75 y mas,varon,2022,False,497
70,75 y mas,varon,2022,True,12741
74,0 a 14,mujer,2022,False,24435
74,0 a 14,mujer,2022,True,34648
74,0 a 14,varon,2022,False,25311
74,0 a 14,varon,2022,True,36146
74,15 a 34,mujer,2022,False,43728
74,15 a 34,mujer,2022,True,44108
74,15 a 34,varon,2022,False,44951
74,15 a 34,varon,2022,True,41067
74,35 a 54,mujer,2022,False,21282
74,35 a 54,mujer,2022,True,50975
74,35 a 54,varon,2022,False,24661
74,35 a 54,varon,2022,True,43749
74,55 a 74,mujer,2022,False,5809
74,55 a 74,mujer,2022,True,37816
74,55 a 74,varon,2022,False,9181
74,55 a 74,varon,2022,True,30457
74,75 y mas,mujer,2022,False,234
74,75 y mas,mujer,2022,True,13207
74,75 y mas,varon,2022,False,228
74,75 y mas,varon,2022,True,8555
78,0 a 14,mujer,2022,False,46096
78,0 a 14,mujer,2022,True,34836
78,0 a 14,varon,2022,False,47062
78,0 a 14,varon,2022,True,35848
78,15 a 34,mujer,2022,False,66998
78,15 a 34,mujer,2022,True,41176
78,15 a 34,varon,2022,False,69253
78,15 a 34,varon,2022,True,38323
78,35 a 54,mujer,2022,False,53733
78,35 a 54,mujer,2022,True,41567
78,35 a 54,varon,2022,False,54017
78,35 a 54,varon,2022,True,38875
78,55 a 74,mujer,2022,False,23673
78,55 a 74,mujer,2022,True,20957
78,55 a 74,varon,2022,False,22664
78,55 a 74,varon,2022,True,18506
78,75 y mas,mujer,2022,False,5409
78,75 y mas,mujer,2022,True,5179
78,75 y mas,varon,2022,False,3697
78,75 y mas,varon,2022,True,3485
82,0 a 14,mujer,2022,False,511723
82,0 a 14,mujer,2022,True,222755
82,0 a 14,varon,2022,False,527582
82,0 a 14,varon,2022,True,229832
82,15 a 34,mujer,2022,False,762557
82,15 a 34,mujer,2022,True,312027
82,15 a 34,varon,2022,False,730281
82,15 a 34,varon,2022,True,308227
82,35 a 54,mujer,2022,False,614037
82,35 a 54,mujer,2022,True,345099
82,35 a 54,varon,2022,False,584897
82,35 a 54,varon,2022,True,320053
82,55 a 74,mujer,2022,False,354789
82,55 a 74,mujer,2022,True,286071
82,55 a 74,varon,2022,False,321853
82,55 a 74,varon,2022,True,228037
82,75 y mas,mujer,2022,False,121013
82,75 y mas,mujer,2022,True,117499
82,75 y mas,varon,2022,False,71339
82,75 y mas,varon,2022,True,68447
22,0 a 14,mujer,2022,False,222352
22,0 a 14,mujer,2022,True,43396
22,0 a 14,varon,2022,False,227241
22,0 a 14,varon,2022,True,45081
22,15 a 34,mujer,2022,False,307875
22,15 a 34,mujer,2022,True,53243
22,15 a 34,varon,2022,False,296819
22,15 a 34,varon,2022,True,52777
22,35 a 54,mujer,2022,False,193042
22,35 a 54,mujer,2022,True,68758
22,35 a 54,varon,2022,False,192011
22,35 a 54,varon,2022,True,59235
22,55 a 74,mujer,2022,False,85056
22,55 a 74,mujer,2022,True,58978
22,55 a 74,varon,2022,False,88284
22,55 a 74,varon,2022,True,48320
22,75 y mas,mujer,2022,False,22953
22,75 y mas,mujer,2022,True,21535
22,75 y mas,varon,2022,False,14883
22,75 y mas,varon,2022,True,13665
94,0 a 14,mujer,2022,False,23347
94,0 a 14,mujer,2022,True,18879
94,0 a 14,varon,2022,False,23675
94,0 a 14,varon,2022,True,19197
94,15 a 34,mujer,2022,False,36494
94,15 a 34,mujer,2022,True,24112
94,15 a 34,varon,2022,False,38713
94,15 a 34,varon,2022,True,22613
94,35 a 54,mujer,2022,False,29660
94,35 a 54,mujer,2022,True,23262
94,35 a 54,varon,2022,False,29745
94,35 a 54,varon,2022,True,21263
94,55 a 74,mujer,2022,False,13940
94,55 a 74,mujer,2022,True,12336
94,55 a 74,varon,2022,False,13917
94,55 a 74,varon,2022,True,11301
94,75 y mas,mujer,2022,False,2255
94,75 y mas,mujer,2022,True,2147
94,75 y mas,varon,2022,False,1585
94,75 y mas,varon,2022,True,1475
90,0 a 14,mujer,2022,False,281033
90,0 a 14,mujer,2022,True,116531
90,0 a 14,varon,2022,False,286617
90,0 a 14,varon,2022,True,119359
90,15 a 34,mujer,2022,False,411793
90,15 a 34,mujer,2022,True,161523
90,15 a 34,varon,2022,False,401967
90,15 a 34,varon,2022,True,154419
90,35 a 54,mujer,2022,False,289903
90,35 a 54,mujer,2022,True,156955
90,35 a 54,varon,2022,False,281023
90,35 a 54,varon,2022,True,136075
90,55 a 74,mujer,2022,False,156809
90,55 a 74,mujer,2022,True,123925
90,55 a 74,varon,2022,False,145192
90,55 a 74,varon,2022,True,98670
90,75 y mas,mujer,2022,False,42450
90,75 y mas,mujer,2022,True,40352
90,75 y mas,varon,2022,False,25947
90,75 y mas,varon,2022,True,24131
